date,city,temperature,humidity,rainfall,aqi,heat_index,air_quality_category
2025-06-24,Bangalore,30.7,80,0.0,134,33.9,Poor
2025-06-24,Mumbai,35.9,68,0.0,207,38.6,Poor
2025-06-24,Chennai,28.9,58,0.0,247,31.2,Poor
2025-06-24,Ahmedabad,35.8,61,0.0,246,38.2,Poor
2025-06-24,Hyderabad,33.7,56,18.4,188,35.9,Poor
2025-06-24,Lucknow,39.8,37,16.6,217,41.3,Poor
2025-06-24,Shimla,23.9,67,0.0,70,26.6,Moderate
2025-06-25,Delhi,27.7,57,11.6,221,30.0,Poor
2025-06-25,Bangalore,29.1,73,12.1,197,32.0,Poor
2025-06-25,Mumbai,29.5,37,0.0,245,31.0,Poor
2025-06-25,Chennai,28.0,60,0.0,263,30.4,Poor
2025-06-25,Ahmedabad,21.3,83,1.1,208,24.6,Poor
2025-06-25,Hyderabad,38.2,30,0.0,216,39.4,Poor
2025-06-25,Lucknow,31.5,45,0.0,225,33.3,Poor
2025-06-25,Shimla,26.1,61,0.0,87,28.5,Moderate
2025-06-26,Delhi,21.5,53,15.6,238,23.6,Poor
2025-06-26,Bangalore,29.4,59,0.0,208,31.8,Poor
2025-06-26,Mumbai,27.7,50,0.0,244,29.7,Poor
2025-06-26,Chennai,24.5,43,2.5,188,26.2,Poor
2025-06-26,Ahmedabad,39.7,59,0.0,261,42.1,Poor
2025-06-26,Hyderabad,22.8,65,0.0,167,25.4,Poor
2025-06-26,Lucknow,25.2,80,0.0,213,28.4,Poor
2025-06-26,Shimla,24.8,62,9.7,96,27.3,Moderate
2025-06-27,Delhi,11.7,41,0.0,255,13.3,Poor
2025-06-27,Bangalore,18.3,64,0.0,210,20.9,Poor
2025-06-27,Mumbai,33.1,32,0.0,238,34.4,Poor
2025-06-27,Chennai,31.7,55,0.0,285,33.9,Poor
2025-06-27,Ahmedabad,21.2,55,0.0,245,23.4,Poor
2025-06-27,Hyderabad,41.8,44,0.0,179,43.6,Poor
2025-06-27,Lucknow,37.0,41,0.0,228,38.6,Poor
2025-06-27,Shimla,5.0,45,7.6,84,6.8,Moderate
2025-06-28,Delhi,23.4,66,15.7,324,26.0,Poor
2025-06-28,Bangalore,18.5,61,11.5,177,20.9,Poor
2025-06-28,Mumbai,36.9,70,0.0,250,39.7,Poor
2025-06-28,Chennai,32.8,81,0.0,209,36.0,Poor
2025-06-28,Ahmedabad,35.1,65,0.0,194,37.7,Poor
2025-06-28,Hyderabad,22.6,65,0.0,179,25.2,Poor
2025-06-28,Lucknow,28.4,48,0.0,227,30.3,Poor
2025-06-28,Shimla,18.5,35,0.0,71,19.9,Moderate
2025-06-29,Delhi,38.0,60,0.0,246,40.4,Poor
2025-06-29,Bangalore,26.9,55,0.0,183,29.1,Poor
2025-06-29,Mumbai,36.3,83,0.0,215,39.6,Poor
2025-06-29,Chennai,32.7,76,0.0,260,35.7,Poor
2025-06-29,Ahmedabad,18.7,38,0.0,201,20.2,Poor
2025-06-29,Hyderabad,37.7,45,9.0,176,39.5,Poor
2025-06-29,Lucknow,34.3,56,10.8,178,36.5,Poor
2025-06-29,Shimla,25.9,56,0.0,67,28.1,Moderate
2025-06-30,Delhi,12.8,60,0.0,279,15.2,Poor
2025-06-30,Bangalore,27.5,31,0.0,214,28.7,Poor
2025-06-30,Mumbai,34.1,32,0.0,180,35.4,Poor
2025-06-30,Chennai,39.4,58,19.6,215,41.7,Poor
2025-06-30,Ahmedabad,42.8,46,0.0,192,44.6,Poor
2025-06-30,Hyderabad,30.7,73,10.5,228,33.6,Poor
2025-06-30,Lucknow,30.0,72,0.0,217,32.9,Poor
2025-06-30,Shimla,14.8,36,11.7,94,16.2,Moderate
2025-07-01,Delhi,24.1,81,0.0,267,27.3,Poor
2025-07-01,Bangalore,30.0,61,0.0,194,32.4,Poor
2025-07-01,Mumbai,32.5,38,0.0,249,34.0,Poor
2025-07-01,Chennai,39.6,76,5.2,213,42.6,Poor
2025-07-01,Ahmedabad,20.1,49,0.0,213,22.1,Poor
2025-07-01,Hyderabad,28.1,67,0.0,162,30.8,Poor
2025-07-01,Lucknow,29.1,77,13.8,251,32.2,Poor
2025-07-01,Shimla,19.4,39,0.0,102,21.0,Poor
2025-07-02,Delhi,40.0,33,14.1,305,41.3,Poor
2025-07-02,Bangalore,25.7,39,0.0,148,27.3,Poor
2025-07-02,Mumbai,30.1,59,0.0,195,32.5,Poor
2025-07-02,Chennai,34.8,32,4.4,182,36.1,Poor
2025-07-02,Ahmedabad,28.8,44,17.6,227,30.6,Poor
2025-07-02,Hyderabad,39.8,31,0.0,223,41.0,Poor
2025-07-02,Lucknow,32.6,68,0.0,230,35.3,Poor
2025-07-02,Shimla,8.8,64,0.0,112,11.4,Poor
2025-07-03,Delhi,38.1,47,0.0,293,40.0,Poor
2025-07-03,Bangalore,33.0,74,0.0,211,36.0,Poor
2025-07-03,Mumbai,23.3,53,0.0,222,25.4,Poor
2025-07-03,Chennai,34.3,64,0.0,199,36.9,Poor
2025-07-03,Ahmedabad,26.3,63,12.7,243,28.8,Poor
2025-07-03,Hyderabad,37.2,39,17.5,186,38.8,Poor
2025-07-03,Lucknow,16.9,70,19.4,221,19.7,Poor
2025-07-03,Shimla,26.7,83,0.0,90,30.0,Moderate
2025-07-04,Delhi,41.0,62,5.2,237,43.5,Poor
2025-07-04,Bangalore,28.3,66,0.0,164,30.9,Poor
2025-07-04,Mumbai,24.1,33,0.0,282,25.4,Poor
2025-07-04,Chennai,38.6,60,0.0,180,41.0,Poor
2025-07-04,Ahmedabad,40.6,65,0.0,276,43.2,Poor
2025-07-04,Hyderabad,34.5,33,2.4,216,35.8,Poor
2025-07-04,Lucknow,28.6,75,0.0,219,31.6,Poor
2025-07-04,Shimla,25.1,43,8.4,90,26.8,Moderate
2025-07-05,Delhi,35.0,72,14.5,236,37.9,Poor
2025-07-05,Bangalore,21.1,72,0.6,180,24.0,Poor
2025-07-05,Mumbai,22.4,76,0.0,195,25.4,Poor
2025-07-05,Chennai,35.4,55,0.0,222,37.6,Poor
2025-07-05,Ahmedabad,25.0,70,0.0,179,27.8,Poor
2025-07-05,Hyderabad,34.6,33,0.0,190,35.9,Poor
2025-07-05,Lucknow,16.1,43,0.0,228,17.8,Poor
2025-07-05,Shimla,15.7,39,0.0,76,17.3,Moderate
2025-07-06,Delhi,32.9,73,0.0,200,35.8,Poor
2025-07-06,Bangalore,33.8,33,0.0,118,35.1,Poor
2025-07-06,Mumbai,34.8,82,0.0,231,38.1,Poor
2025-07-06,Chennai,34.7,35,0.0,212,36.1,Poor
2025-07-06,Ahmedabad,24.8,85,3.9,202,28.2,Poor
2025-07-06,Hyderabad,22.0,77,7.8,170,25.1,Poor
2025-07-06,Lucknow,19.3,55,8.2,209,21.5,Poor
2025-07-06,Shimla,5.0,78,0.0,67,8.1,Moderate
2025-07-07,Delhi,33.3,56,17.3,280,35.5,Poor
2025-07-07,Bangalore,18.4,54,0.0,175,20.6,Poor
2025-07-07,Mumbai,36.1,51,0.6,280,38.1,Poor
2025-07-07,Chennai,25.8,69,0.0,227,28.6,Poor
2025-07-07,Ahmedabad,44.4,64,0.0,256,47.0,Poor
2025-07-07,Hyderabad,23.4,50,12.9,202,25.4,Poor
2025-07-07,Lucknow,37.6,31,0.0,193,38.8,Poor
2025-07-07,Shimla,3.6,47,3.6,101,5.5,Poor
2025-07-08,Delhi,28.6,37,0.0,245,30.1,Poor
2025-07-08,Bangalore,32.3,44,4.1,155,34.1,Poor
2025-07-08,Mumbai,24.6,50,0.0,247,26.6,Poor
2025-07-08,Chennai,40.9,64,0.0,274,43.5,Poor
2025-07-08,Ahmedabad,18.5,83,0.0,210,21.8,Poor
2025-07-08,Hyderabad,40.1,39,0.0,159,41.7,Poor
2025-07-08,Lucknow,37.6,35,0.9,254,39.0,Poor
2025-07-08,Shimla,14.9,80,0.0,93,18.1,Moderate
2025-07-09,Delhi,15.1,68,0.0,288,17.8,Poor
2025-07-09,Bangalore,16.9,30,0.0,209,18.1,Poor
2025-07-09,Mumbai,37.7,31,0.0,265,38.9,Poor
2025-07-09,Chennai,29.4,43,0.0,202,31.1,Poor
2025-07-09,Ahmedabad,24.1,36,0.0,244,25.5,Poor
2025-07-09,Hyderabad,41.4,49,0.0,208,43.4,Poor
2025-07-09,Lucknow,32.2,50,0.0,232,34.2,Poor
2025-07-09,Shimla,19.4,82,0.0,78,22.7,Moderate
2025-07-10,Delhi,34.6,59,0.0,252,37.0,Poor
2025-07-10,Bangalore,33.6,79,0.0,163,36.8,Poor
2025-07-10,Mumbai,30.2,46,9.6,219,32.0,Poor
2025-07-10,Chennai,28.9,58,0.0,235,31.2,Poor
2025-07-10,Ahmedabad,32.1,85,0.0,243,35.5,Poor
2025-07-10,Hyderabad,36.8,51,0.0,164,38.8,Poor
2025-07-10,Lucknow,28.0,41,0.0,245,29.6,Poor
2025-07-10,Shimla,8.9,70,0.0,103,11.7,Poor
2025-07-11,Delhi,34.0,65,0.3,278,36.6,Poor
2025-07-11,Bangalore,32.0,51,0.0,130,34.0,Poor
2025-07-11,Mumbai,28.8,65,0.0,221,31.4,Poor
2025-07-11,Chennai,35.7,47,0.0,194,37.6,Poor
2025-07-11,Ahmedabad,36.2,71,0.0,220,39.0,Poor
2025-07-11,Hyderabad,39.7,57,0.0,208,42.0,Poor
2025-07-11,Lucknow,17.4,53,16.8,258,19.5,Poor
2025-07-11,Shimla,19.7,63,0.0,81,22.2,Moderate
2025-07-12,Delhi,25.6,59,0.0,223,28.0,Poor
2025-07-12,Bangalore,30.1,48,0.0,155,32.0,Poor
2025-07-12,Mumbai,26.3,45,0.0,266,28.1,Poor
2025-07-12,Chennai,41.8,52,0.0,190,43.9,Poor
2025-07-12,Ahmedabad,38.5,84,0.0,226,41.9,Poor
2025-07-12,Hyderabad,27.2,78,0.0,141,30.3,Poor
2025-07-12,Lucknow,29.8,35,0.0,201,31.2,Poor
2025-07-12,Shimla,6.5,77,3.1,61,9.6,Moderate
2025-07-13,Delhi,29.7,55,0.0,254,31.9,Poor
2025-07-13,Bangalore,16.7,57,0.0,164,19.0,Poor
2025-07-13,Mumbai,24.7,81,0.0,250,27.9,Poor
2025-07-13,Chennai,31.3,58,0.0,242,33.6,Poor
2025-07-13,Ahmedabad,42.5,66,0.0,241,45.1,Poor
2025-07-13,Hyderabad,39.5,81,0.0,147,42.7,Poor
2025-07-13,Lucknow,12.1,48,0.0,222,14.0,Poor
2025-07-13,Shimla,27.1,32,15.4,87,28.4,Moderate
2025-07-14,Delhi,24.2,68,19.2,225,26.9,Poor
2025-07-14,Bangalore,22.2,55,12.4,159,24.4,Poor
2025-07-14,Mumbai,23.2,55,19.9,208,25.4,Poor
2025-07-14,Chennai,33.7,65,4.3,223,36.3,Poor
2025-07-14,Ahmedabad,18.6,48,4.6,179,20.5,Poor
2025-07-14,Hyderabad,30.6,32,0.0,175,31.9,Poor
2025-07-14,Lucknow,29.3,67,0.0,239,32.0,Poor
2025-07-14,Shimla,23.7,79,0.0,91,26.9,Moderate
2025-07-15,Delhi,37.5,81,0.0,261,40.7,Poor
2025-07-15,Bangalore,32.8,33,0.0,169,34.1,Poor
2025-07-15,Mumbai,27.9,51,0.0,201,29.9,Poor
2025-07-15,Chennai,41.2,64,0.0,246,43.8,Poor
2025-07-15,Ahmedabad,21.9,74,9.6,204,24.9,Poor
2025-07-15,Hyderabad,28.2,42,0.0,233,29.9,Poor
2025-07-15,Lucknow,25.3,83,14.8,234,28.6,Poor
2025-07-15,Shimla,25.9,50,0.0,93,27.9,Moderate
2025-07-16,Delhi,12.9,75,0.0,213,15.9,Poor
2025-07-16,Bangalore,27.9,78,0.0,150,31.0,Poor
2025-07-16,Mumbai,22.1,77,4.5,266,25.2,Poor
2025-07-16,Chennai,37.8,76,0.0,262,40.8,Poor
2025-07-16,Ahmedabad,43.7,40,14.9,266,45.3,Poor
2025-07-16,Hyderabad,20.8,55,0.0,174,23.0,Poor
2025-07-16,Lucknow,17.1,62,0.0,195,19.6,Poor
2025-07-16,Shimla,5.0,65,0.0,76,7.6,Moderate
2025-07-17,Delhi,35.1,83,0.0,274,38.4,Poor
2025-07-17,Bangalore,28.3,60,0.0,193,30.7,Poor
2025-07-17,Mumbai,26.0,43,0.0,221,27.7,Poor
2025-07-17,Chennai,39.4,43,0.0,204,41.1,Poor
2025-07-17,Ahmedabad,30.0,55,0.0,184,32.2,Poor
2025-07-17,Hyderabad,25.6,68,0.0,225,28.3,Poor
2025-07-17,Lucknow,13.4,36,0.0,201,14.8,Poor
2025-07-17,Shimla,20.3,50,0.0,82,22.3,Moderate
2025-07-18,Delhi,29.1,66,0.0,312,31.7,Poor
2025-07-18,Bangalore,27.5,85,17.7,207,30.9,Poor
2025-07-18,Mumbai,28.6,56,14.8,232,30.8,Poor
2025-07-18,Chennai,34.0,76,0.0,213,37.0,Poor
2025-07-18,Ahmedabad,37.7,79,9.9,250,40.9,Poor
2025-07-18,Hyderabad,26.2,60,0.0,148,28.6,Poor
2025-07-18,Lucknow,24.8,37,8.7,225,26.3,Poor
2025-07-18,Shimla,7.3,43,0.0,91,9.0,Moderate
2025-07-19,Delhi,34.5,35,0.0,314,35.9,Poor
2025-07-19,Bangalore,33.9,36,0.0,197,35.3,Poor
2025-07-19,Mumbai,24.7,73,0.0,232,27.6,Poor
2025-07-19,Chennai,26.5,42,0.0,216,28.2,Poor
2025-07-19,Ahmedabad,29.6,40,0.0,274,31.2,Poor
2025-07-19,Hyderabad,25.5,45,0.0,167,27.3,Poor
2025-07-19,Lucknow,13.3,74,0.0,186,16.3,Poor
2025-07-19,Shimla,14.3,76,0.0,100,17.3,Moderate
2025-07-20,Delhi,11.1,84,16.0,250,14.5,Poor
2025-07-20,Bangalore,33.9,62,0.0,163,36.4,Poor
2025-07-20,Mumbai,31.0,36,0.0,226,32.4,Poor
2025-07-20,Chennai,24.9,37,0.0,227,26.4,Poor
2025-07-20,Ahmedabad,39.3,84,0.0,255,42.7,Poor
2025-07-20,Hyderabad,36.7,40,0.0,169,38.3,Poor
2025-07-20,Lucknow,29.0,80,4.3,181,32.2,Poor
2025-07-20,Shimla,11.5,82,0.0,87,14.8,Moderate
2025-07-21,Delhi,17.5,63,13.8,214,20.0,Poor
2025-07-21,Bangalore,28.2,52,0.0,145,30.3,Poor
2025-07-21,Mumbai,28.9,83,0.0,239,32.2,Poor
2025-07-21,Chennai,32.5,67,19.6,203,35.2,Poor
2025-07-21,Ahmedabad,29.8,54,0.0,235,32.0,Poor
2025-07-21,Hyderabad,25.4,71,0.0,203,28.2,Poor
2025-07-21,Lucknow,38.5,32,0.0,228,39.8,Poor
2025-07-21,Shimla,4.7,39,0.0,96,6.3,Moderate
2025-07-22,Delhi,37.5,31,0.0,316,38.7,Poor
2025-07-22,Bangalore,29.3,65,17.4,187,31.9,Poor
2025-07-22,Mumbai,28.8,33,0.0,265,30.1,Poor
2025-07-22,Chennai,32.4,42,0.0,178,34.1,Poor
2025-07-22,Ahmedabad,42.9,53,0.0,241,45.0,Poor
2025-07-22,Hyderabad,27.4,34,0.0,158,28.8,Poor
2025-07-22,Lucknow,30.5,73,0.0,209,33.4,Poor
2025-07-22,Shimla,13.2,39,0.0,80,14.8,Moderate
2025-07-23,Delhi,20.6,41,0.0,226,22.2,Poor
2025-07-23,Bangalore,28.3,33,0.0,215,29.6,Poor
2025-07-23,Mumbai,37.4,80,3.8,178,40.6,Poor
2025-07-23,Chennai,34.3,69,0.0,192,37.1,Poor
2025-07-23,Ahmedabad,35.9,42,0.0,255,37.6,Poor
2025-07-23,Hyderabad,24.3,62,0.0,194,26.8,Poor
2025-07-23,Lucknow,31.6,41,0.0,215,33.2,Poor
2025-07-23,Shimla,9.3,60,0.0,95,11.7,Moderate
2025-07-24,Delhi,28.6,77,0.0,225,31.7,Poor
2025-07-24,Bangalore,17.3,51,12.2,164,19.3,Poor
2025-07-24,Mumbai,29.3,45,0.8,247,31.1,Poor
2025-07-24,Chennai,39.2,66,10.6,238,41.8,Poor
2025-07-24,Ahmedabad,29.9,42,0.0,188,31.6,Poor
2025-07-24,Hyderabad,38.3,51,0.0,175,40.3,Poor
2025-07-24,Lucknow,20.1,40,0.0,220,21.7,Poor
2025-07-24,Shimla,17.8,66,13.3,103,20.4,Poor
2025-07-25,Delhi,17.7,70,19.6,239,20.5,Poor
2025-07-25,Bangalore,21.8,72,0.0,174,24.7,Poor
2025-07-25,Mumbai,22.9,53,4.0,224,25.0,Poor
2025-07-25,Chennai,25.6,59,0.8,182,28.0,Poor
2025-07-25,Ahmedabad,25.9,68,0.0,251,28.6,Poor
2025-07-25,Hyderabad,37.3,66,0.0,174,39.9,Poor
2025-07-25,Lucknow,29.7,59,0.0,232,32.1,Poor
2025-07-25,Shimla,9.2,36,0.0,100,10.6,Moderate
2025-07-26,Delhi,16.1,75,0.0,272,19.1,Poor
2025-07-26,Bangalore,21.2,80,0.0,174,24.4,Poor
2025-07-26,Mumbai,26.7,70,0.0,205,29.5,Poor
2025-07-26,Chennai,32.3,55,0.0,246,34.5,Poor
2025-07-26,Ahmedabad,42.1,76,0.0,267,45.1,Poor
2025-07-26,Hyderabad,39.0,50,18.4,230,41.0,Poor
2025-07-26,Lucknow,12.8,50,9.3,267,14.8,Poor
2025-07-26,Shimla,27.5,72,0.0,95,30.4,Moderate
2025-07-27,Delhi,19.7,46,0.0,227,21.5,Poor
2025-07-27,Bangalore,17.4,75,0.0,152,20.4,Poor
2025-07-27,Mumbai,35.7,85,0.0,224,39.1,Poor
2025-07-27,Chennai,34.5,40,0.0,250,36.1,Poor
2025-07-27,Ahmedabad,24.7,35,5.3,188,26.1,Poor
2025-07-27,Hyderabad,34.0,57,0.0,187,36.3,Poor
2025-07-27,Lucknow,38.4,79,0.0,211,41.6,Poor
2025-07-27,Shimla,15.9,74,0.0,72,18.9,Moderate
2025-07-28,Delhi,38.9,39,0.0,260,40.5,Poor
2025-07-28,Bangalore,31.0,60,0.0,190,33.4,Poor
2025-07-28,Mumbai,36.9,34,0.0,240,38.3,Poor
2025-07-28,Chennai,38.5,76,0.0,247,41.5,Poor
2025-07-28,Ahmedabad,29.2,68,0.0,247,31.9,Poor
2025-07-28,Hyderabad,21.7,46,0.0,148,23.5,Poor
2025-07-28,Lucknow,29.5,57,0.0,245,31.8,Poor
2025-07-28,Shimla,15.3,52,0.0,119,17.4,Poor
2025-07-29,Delhi,25.8,62,3.9,314,28.3,Poor
2025-07-29,Bangalore,20.7,57,13.1,176,23.0,Poor
2025-07-29,Mumbai,33.8,59,0.0,265,36.2,Poor
2025-07-29,Chennai,35.8,60,0.0,206,38.2,Poor
2025-07-29,Ahmedabad,36.8,80,0.0,233,40.0,Poor
2025-07-29,Hyderabad,22.0,75,0.0,215,25.0,Poor
2025-07-29,Lucknow,13.6,33,0.0,249,14.9,Poor
2025-07-29,Shimla,4.3,80,13.5,77,7.5,Moderate
2025-07-30,Delhi,23.2,67,0.0,231,25.9,Poor
2025-07-30,Bangalore,23.2,49,0.0,169,25.2,Poor
2025-07-30,Mumbai,27.4,44,13.4,255,29.2,Poor
2025-07-30,Chennai,41.7,30,0.0,208,42.9,Poor
2025-07-30,Ahmedabad,43.3,45,0.0,203,45.1,Poor
2025-07-30,Hyderabad,21.3,55,0.0,243,23.5,Poor
2025-07-30,Lucknow,39.0,65,0.0,192,41.6,Poor
2025-07-30,Shimla,17.7,67,10.1,86,20.4,Moderate
2025-07-31,Delhi,37.2,85,0.0,273,40.6,Poor
2025-07-31,Bangalore,22.9,48,0.0,198,24.8,Poor
2025-07-31,Mumbai,30.7,36,0.0,194,32.1,Poor
2025-07-31,Chennai,34.1,74,0.0,257,37.1,Poor
2025-07-31,Ahmedabad,41.6,48,0.0,272,43.5,Poor
2025-07-31,Hyderabad,24.8,82,0.0,214,28.1,Poor
2025-07-31,Lucknow,38.5,42,0.0,209,40.2,Poor
2025-07-31,Shimla,20.8,81,0.0,108,24.0,Poor
2025-08-01,Delhi,26.8,81,0.0,258,30.0,Poor
2025-08-01,Bangalore,17.7,31,0.0,168,18.9,Poor
2025-08-01,Mumbai,26.5,51,0.0,236,28.5,Poor
2025-08-01,Chennai,30.5,66,12.5,192,33.1,Poor
2025-08-01,Ahmedabad,35.7,83,0.0,175,39.0,Poor
2025-08-01,Hyderabad,30.4,53,0.0,156,32.5,Poor
2025-08-01,Lucknow,21.9,80,4.4,208,25.1,Poor
2025-08-01,Shimla,15.7,52,0.0,105,17.8,Poor
2025-08-02,Delhi,23.3,58,8.6,231,25.6,Poor
2025-08-02,Bangalore,32.4,53,15.0,168,34.5,Poor
2025-08-02,Mumbai,26.5,32,0.0,294,27.8,Poor
2025-08-02,Chennai,35.9,59,0.0,239,38.3,Poor
2025-08-02,Ahmedabad,39.9,62,0.0,241,42.4,Poor
2025-08-02,Hyderabad,32.6,82,0.0,228,35.9,Poor
2025-08-02,Lucknow,20.2,47,0.0,210,22.1,Poor
2025-08-02,Shimla,15.9,46,0.0,90,17.7,Moderate
2025-08-03,Delhi,40.0,57,0.0,253,42.3,Poor
2025-08-03,Bangalore,21.0,45,0.0,156,22.8,Poor
2025-08-03,Mumbai,25.0,83,0.0,214,28.3,Poor
2025-08-03,Chennai,25.1,55,0.0,220,27.3,Poor
2025-08-03,Ahmedabad,23.0,77,0.0,245,26.1,Poor
2025-08-03,Hyderabad,32.1,44,0.0,175,33.9,Poor
2025-08-03,Lucknow,24.4,40,0.0,235,26.0,Poor
2025-08-03,Shimla,22.3,38,0.0,89,23.8,Moderate
2025-08-04,Delhi,25.1,40,0.0,275,26.7,Poor
2025-08-04,Bangalore,18.4,78,9.8,143,21.5,Poor
2025-08-04,Mumbai,37.4,44,6.7,269,39.2,Poor
2025-08-04,Chennai,28.2,46,6.7,234,30.0,Poor
2025-08-04,Ahmedabad,43.9,54,0.0,208,46.1,Poor
2025-08-04,Hyderabad,36.1,75,0.0,199,39.1,Poor
2025-08-04,Lucknow,23.0,59,17.8,193,25.4,Poor
2025-08-04,Shimla,21.0,62,0.0,92,23.5,Moderate
2025-08-05,Delhi,25.6,34,0.0,290,27.0,Poor
2025-08-05,Bangalore,25.8,77,0.0,197,28.9,Poor
2025-08-05,Mumbai,24.7,31,10.6,198,25.9,Poor
2025-08-05,Chennai,25.2,62,15.8,189,27.7,Poor
2025-08-05,Ahmedabad,35.4,64,0.0,175,38.0,Poor
2025-08-05,Hyderabad,21.1,31,12.4,201,22.3,Poor
2025-08-05,Lucknow,35.4,37,0.0,254,36.9,Poor
2025-08-05,Shimla,2.8,32,0.0,71,4.1,Moderate
2025-08-06,Delhi,19.3,63,3.4,251,21.8,Poor
2025-08-06,Bangalore,17.2,37,19.0,120,18.7,Poor
2025-08-06,Mumbai,28.0,79,0.0,250,31.2,Poor
2025-08-06,Chennai,41.1,48,0.0,242,43.0,Poor
2025-08-06,Ahmedabad,37.7,71,0.0,184,40.5,Poor
2025-08-06,Hyderabad,28.4,59,15.6,173,30.8,Poor
2025-08-06,Lucknow,23.9,53,0.0,206,26.0,Poor
2025-08-06,Shimla,24.2,30,0.0,63,25.4,Moderate
2025-08-07,Delhi,16.8,83,0.0,257,20.1,Poor
2025-08-07,Bangalore,19.9,59,0.0,175,22.3,Poor
2025-08-07,Mumbai,25.3,69,0.0,187,28.1,Poor
2025-08-07,Chennai,38.9,60,0.0,225,41.3,Poor
2025-08-07,Ahmedabad,29.0,47,13.6,239,30.9,Poor
2025-08-07,Hyderabad,41.6,47,0.0,207,43.5,Poor
2025-08-07,Lucknow,37.4,47,12.1,200,39.3,Poor
2025-08-07,Shimla,14.5,51,0.0,99,16.5,Moderate
2025-08-08,Delhi,10.5,83,4.8,285,13.8,Poor
2025-08-08,Bangalore,18.8,50,1.2,130,20.8,Poor
2025-08-08,Mumbai,35.7,63,0.0,181,38.2,Poor
2025-08-08,Chennai,38.3,45,0.0,202,40.1,Poor
2025-08-08,Ahmedabad,35.1,35,0.0,249,36.5,Poor
2025-08-08,Hyderabad,28.5,33,0.0,220,29.8,Poor
2025-08-08,Lucknow,28.4,68,0.0,220,31.1,Poor
2025-08-08,Shimla,10.0,35,0.0,94,11.4,Moderate
2025-08-09,Delhi,38.1,57,0.0,308,40.4,Poor
2025-08-09,Bangalore,23.9,57,0.0,148,26.2,Poor
2025-08-09,Mumbai,34.3,58,0.0,293,36.6,Poor
2025-08-09,Chennai,24.7,77,1.7,251,27.8,Poor
2025-08-09,Ahmedabad,25.9,82,0.0,238,29.2,Poor
2025-08-09,Hyderabad,25.7,64,0.0,236,28.3,Poor
2025-08-09,Lucknow,31.0,67,0.0,237,33.7,Poor
2025-08-09,Shimla,27.4,48,0.0,88,29.3,Moderate
2025-08-10,Delhi,24.1,72,0.0,205,27.0,Poor
2025-08-10,Bangalore,22.4,62,0.0,193,24.9,Poor
2025-08-10,Mumbai,35.5,69,0.0,230,38.3,Poor
2025-08-10,Chennai,31.6,72,0.0,213,34.5,Poor
2025-08-10,Ahmedabad,39.1,35,8.5,241,40.5,Poor
2025-08-10,Hyderabad,30.2,80,0.0,170,33.4,Poor
2025-08-10,Lucknow,14.1,32,12.5,240,15.4,Poor
2025-08-10,Shimla,3.8,49,0.0,93,5.8,Moderate
2025-08-11,Delhi,33.6,68,0.0,231,36.3,Poor
2025-08-11,Bangalore,27.2,52,0.0,154,29.3,Poor
2025-08-11,Mumbai,24.1,43,0.0,185,25.8,Poor
2025-08-11,Chennai,34.1,49,7.6,180,36.1,Poor
2025-08-11,Ahmedabad,43.8,68,0.0,267,46.5,Poor
2025-08-11,Hyderabad,26.8,79,1.1,200,30.0,Poor
2025-08-11,Lucknow,14.3,48,0.0,223,16.2,Poor
2025-08-11,Shimla,26.5,73,3.4,75,29.4,Moderate
2025-08-12,Delhi,35.2,66,0.0,266,37.8,Poor
2025-08-12,Bangalore,24.0,72,14.1,203,26.9,Poor
2025-08-12,Mumbai,24.5,37,0.0,258,26.0,Poor
2025-08-12,Chennai,37.7,59,0.0,228,40.1,Poor
2025-08-12,Ahmedabad,34.2,66,8.8,189,36.8,Poor
2025-08-12,Hyderabad,25.5,74,0.0,157,28.5,Poor
2025-08-12,Lucknow,23.7,80,0.0,214,26.9,Poor
2025-08-12,Shimla,23.8,39,0.0,108,25.4,Poor
2025-08-13,Delhi,21.5,76,0.0,228,24.5,Poor
2025-08-13,Bangalore,18.8,69,0.0,123,21.6,Poor
2025-08-13,Mumbai,32.7,58,0.0,235,35.0,Poor
2025-08-13,Chennai,40.5,35,0.0,262,41.9,Poor
2025-08-13,Ahmedabad,34.4,42,0.0,252,36.1,Poor
2025-08-13,Hyderabad,23.5,34,0.0,166,24.9,Poor
2025-08-13,Lucknow,39.0,84,0.0,245,42.4,Poor
2025-08-13,Shimla,26.8,32,0.0,78,28.1,Moderate
2025-08-14,Delhi,35.1,60,11.8,220,37.5,Poor
2025-08-14,Bangalore,26.1,69,0.0,200,28.9,Poor
2025-08-14,Mumbai,33.0,52,0.0,207,35.1,Poor
2025-08-14,Chennai,25.9,33,0.0,242,27.2,Poor
2025-08-14,Ahmedabad,22.7,63,0.0,205,25.2,Poor
2025-08-14,Hyderabad,26.8,70,12.6,186,29.6,Poor
2025-08-14,Lucknow,20.6,42,0.0,262,22.3,Poor
2025-08-14,Shimla,4.1,36,0.0,85,5.5,Moderate
2025-08-15,Delhi,10.5,34,0.0,293,11.9,Poor
2025-08-15,Bangalore,21.9,36,0.0,192,23.3,Poor
2025-08-15,Mumbai,24.3,83,0.0,267,27.6,Poor
2025-08-15,Chennai,37.8,47,18.8,249,39.7,Poor
2025-08-15,Ahmedabad,44.9,66,0.0,219,47.5,Poor
2025-08-15,Hyderabad,34.9,56,6.0,151,37.1,Poor
